product_id,product_name,category,brand,unit_cost_krw,unit_price_krw,stock_qty,status
500748,MS 키보드/마우스 넥스트 987,키보드/마우스,MS,842000,1049300,631,판매중
500749,로지텍 네트워크장비 프로 722,네트워크장비,로지텍,1015000,1521700,752,판매중
500750,ASUS 네트워크장비 프로 633,네트워크장비,ASUS,2347000,3791900,111,판매중
500751,HP 노트북 프로 671,노트북,HP,2129000,3356300,396,판매중
500752,HP 노트북 맥스 892,노트북,HP,1197000,1804700,292,판매중
500753,Dell 프린터 에어 574,프린터,Dell,228000,383700,661,판매중
500754,LG 액세서리 에어 502,액세서리,LG,741000,1293100,423,판매중
500755,애플 노트북 플러스 565,노트북,애플,1863000,3005400,92,판매중
500756,엡손 모니터 넥스트 749,모니터,엡손,511000,645800,371,판매중
500757,엡손 프린터 에어 487,프린터,엡손,2100000,3419700,563,판매중
500758,레노버 모니터 에어 266,모니터,레노버,2321000,4200800,148,판매중
500759,ASUS 노트북 넥스트 395,노트북,ASUS,1266000,1793400,641,판매중
500760,HP 모니터 맥스 112,모니터,HP,19000,31000,469,판매중
500761,씨게이트 소모품 넥스트 343,소모품,씨게이트,28000,45500,222,판매중
500762,로지텍 소모품 프로 350,소모품,로지텍,1684000,2541600,560,판매중
500763,HP 액세서리 프로 768,액세서리,HP,205000,272500,357,단종
500764,캐논 노트북 맥스 439,노트북,캐논,2372000,4237800,89,단종
500765,애플 프린터 에어 566,프린터,애플,665000,1110800,767,판매중
500766,LG 노트북 스마트 939,노트북,LG,1230000,1753900,69,판매중
500767,LG 액세서리 울트라 811,액세서리,LG,1204000,1841600,281,판매중
500768,씨게이트 프린터 프로 211,프린터,씨게이트,864000,1457600,585,판매중
500769,LG 액세서리 맥스 537,액세서리,LG,1986000,3389800,623,판매중
500770,씨게이트 저장장치 라이트 232,저장장치,씨게이트,2360000,4475700,629,판매중
500771,엡손 액세서리 에어 724,액세서리,엡손,2043000,3155900,238,판매중
500772,삼성 키보드/마우스 울트라 855,키보드/마우스,삼성,489000,595000,212,판매중
500773,ASUS 프린터 플러스 111,프린터,ASUS,191000,273800,655,판매중
500774,Dell 저장장치 라이트 885,저장장치,Dell,282000,399100,6,판매중
500775,레노버 네트워크장비 프로 952,네트워크장비,레노버,1627000,2777400,179,판매중
500776,캐논 네트워크장비 프로 761,네트워크장비,캐논,1967000,3621800,139,판매중
500777,씨게이트 소모품 스마트 860,소모품,씨게이트,1377000,2098100,57,판매중
500778,WD 저장장치 프로 313,저장장치,WD,1297000,2060400,591,판매중
500779,LG 네트워크장비 프로 447,네트워크장비,LG,616000,860100,384,판매중
500780,WD 모니터 울트라 985,모니터,WD,2485000,3659600,769,판매중
500781,엡손 네트워크장비 울트라 608,네트워크장비,엡손,134000,186200,243,판매중
500782,HP 저장장치 울트라 483,저장장치,HP,2155000,3042000,38,판매중
500783,로지텍 데스크탑 넥스트 612,데스크탑,로지텍,2077000,2528600,157,판매중
500784,엡손 소모품 라이트 246,소모품,엡손,2149000,3045600,787,판매중
500785,캐논 액세서리 프로 570,액세서리,캐논,548000,736300,396,판매중
500786,LG 액세서리 프로 803,액세서리,LG,21000,29700,608,판매중
500787,로지텍 네트워크장비 맥스 123,네트워크장비,로지텍,193000,245500,591,판매중
500788,레노버 키보드/마우스 맥스 645,키보드/마우스,레노버,826000,1102500,326,판매중
500789,Dell 데스크탑 울트라 115,데스크탑,Dell,616000,807100,637,판매중
500790,HP 데스크탑 라이트 377,데스크탑,HP,2227000,3218500,144,판매중
500791,WD 저장장치 맥스 727,저장장치,WD,1007000,1329100,346,판매중
500792,애플 노트북 프로 208,노트북,애플,123000,188100,392,단종
500793,ASUS 프린터 넥스트 731,프린터,ASUS,738000,1249600,364,판매중
500794,엡손 키보드/마우스 넥스트 681,키보드/마우스,엡손,2190000,2748400,134,판매중
500795,LG 소모품 넥스트 581,소모품,LG,1871000,2651700,237,판매중
500796,WD 모니터 스마트 287,모니터,WD,1061000,1951100,716,판매중
500797,MS 네트워크장비 프로 166,네트워크장비,MS,1335000,2025500,486,판매중
500798,로지텍 소모품 라이트 718,소모품,로지텍,704000,983800,588,판매중
500799,ASUS 데스크탑 울트라 911,데스크탑,ASUS,443000,632600,309,판매중
500800,WD 프린터 플러스 661,프린터,WD,1698000,2321100,162,판매중
500801,LG 프린터 스마트 903,프린터,LG,1400000,1884000,445,판매중
500802,씨게이트 네트워크장비 울트라 857,네트워크장비,씨게이트,972000,1284100,728,판매중
500803,LG 소모품 라이트 668,소모품,LG,2430000,3929900,99,판매중
500804,Dell 모니터 울트라 801,모니터,Dell,1667000,2081600,610,판매중
500805,레노버 프린터 프로 192,프린터,레노버,2029000,3350800,222,판매중
500806,MS 소프트웨어 에어 563,소프트웨어,MS,5000,8600,544,판매중
500807,WD 소프트웨어 라이트 406,소프트웨어,WD,1836000,2454600,583,판매중
500808,ASUS 저장장치 프로 726,저장장치,ASUS,1415000,2678800,522,판매중
500809,Dell 모니터 프로 100,모니터,Dell,260000,379100,720,판매중
500810,LG 네트워크장비 플러스 542,네트워크장비,LG,1160000,2094900,719,판매중
500811,엡손 네트워크장비 스마트 658,네트워크장비,엡손,1572000,2333100,216,판매중
500812,애플 소모품 라이트 960,소모품,애플,775000,1231300,427,판매중
500813,애플 모니터 프로 247,모니터,애플,52000,65000,738,판매중
500814,애플 프린터 스마트 980,프린터,애플,351000,454900,466,판매중
500815,ASUS 소프트웨어 스마트 665,소프트웨어,ASUS,741000,1124800,460,판매중
500816,애플 키보드/마우스 넥스트 967,키보드/마우스,애플,1744000,2830800,748,판매중
500817,Dell 액세서리 라이트 134,액세서리,Dell,1687000,3118500,38,판매중
500818,LG 네트워크장비 울트라 245,네트워크장비,LG,2381000,3659700,747,판매중
500819,로지텍 저장장치 울트라 351,저장장치,로지텍,2122000,2662600,483,판매중
500820,캐논 데스크탑 맥스 727,데스크탑,캐논,2213000,3891900,54,판매중
500821,MS 액세서리 넥스트 687,액세서리,MS,49000,74800,751,판매중
500822,MS 네트워크장비 프로 811,네트워크장비,MS,1211000,1698300,611,판매중
500823,Dell 소프트웨어 에어 686,소프트웨어,Dell,256000,419900,52,판매중
500824,MS 저장장치 울트라 229,저장장치,MS,116000,162400,517,판매중
500825,Dell 저장장치 맥스 978,저장장치,Dell,547000,892100,263,단종
500826,WD 데스크탑 에어 774,데스크탑,WD,720000,1322700,457,판매중
500827,Dell 모니터 프로 451,모니터,Dell,972000,1496300,86,판매중
500828,애플 소프트웨어 스마트 888,소프트웨어,애플,2036000,3516000,392,판매중
500829,엡손 소모품 라이트 155,소모품,엡손,690000,929800,657,판매중
500830,삼성 데스크탑 넥스트 408,데스크탑,삼성,691000,1053600,487,판매중
500831,HP 액세서리 스마트 585,액세서리,HP,1560000,2618300,268,판매중
500832,삼성 프린터 넥스트 491,프린터,삼성,1187000,2194800,694,판매중
500833,캐논 액세서리 라이트 964,액세서리,캐논,173000,219300,442,판매중
500834,레노버 저장장치 울트라 361,저장장치,레노버,1112000,1542300,670,판매중
500835,MS 소모품 플러스 632,소모품,MS,995000,1705400,345,판매중
500836,레노버 모니터 프로 951,모니터,레노버,2248000,2714200,69,단종
500837,씨게이트 데스크탑 라이트 324,데스크탑,씨게이트,430000,722300,742,판매중
500838,삼성 키보드/마우스 프로 708,키보드/마우스,삼성,102000,166600,672,판매중
500839,WD 키보드/마우스 울트라 188,키보드/마우스,WD,503000,852900,619,판매중
500840,MS 소프트웨어 에어 359,소프트웨어,MS,761000,1390500,301,판매중
500841,캐논 데스크탑 맥스 887,데스크탑,캐논,1862000,3437000,437,판매중
500842,Dell 네트워크장비 맥스 895,네트워크장비,Dell,668000,1166600,63,판매중
500843,삼성 네트워크장비 맥스 282,네트워크장비,삼성,1062000,1984700,451,판매중
500844,WD 키보드/마우스 넥스트 211,키보드/마우스,WD,1613000,2137000,147,판매중
500845,HP 프린터 맥스 205,프린터,HP,440000,809000,35,판매중
500846,엡손 소프트웨어 프로 609,소프트웨어,엡손,1031000,1798100,152,판매중
500847,삼성 노트북 라이트 500,노트북,삼성,1604000,2223900,588,단종
500848,로지텍 소모품 울트라 653,소모품,로지텍,1791000,2655500,231,단종
500849,LG 소모품 라이트 441,소모품,LG,2328000,3665900,698,판매중
500850,캐논 노트북 라이트 182,노트북,캐논,376000,547300,470,판매중
500851,캐논 저장장치 프로 493,저장장치,캐논,836000,1106500,676,판매중
500852,LG 프린터 넥스트 852,프린터,LG,1476000,2273800,194,판매중
500853,삼성 키보드/마우스 스마트 164,키보드/마우스,삼성,2433000,3325700,553,판매중
500854,씨게이트 소모품 프로 137,소모품,씨게이트,1845000,3462300,347,단종
500855,ASUS 노트북 넥스트 794,노트북,ASUS,489000,659200,549,판매중
500856,HP 소프트웨어 에어 600,소프트웨어,HP,300000,367700,669,단종
500857,삼성 소프트웨어 에어 114,소프트웨어,삼성,999000,1689200,176,판매중
500858,MS 저장장치 에어 955,저장장치,MS,403000,612200,605,판매중
500859,LG 데스크탑 플러스 164,데스크탑,LG,2041000,3299200,207,판매중
500860,레노버 프린터 에어 429,프린터,레노버,499000,939600,218,판매중
500861,애플 소프트웨어 맥스 244,소프트웨어,애플,1379000,1715800,775,판매중
500862,씨게이트 네트워크장비 프로 236,네트워크장비,씨게이트,680000,1024800,102,판매중
500863,ASUS 소프트웨어 넥스트 182,소프트웨어,ASUS,651000,788300,6,단종
500864,엡손 데스크탑 스마트 810,데스크탑,엡손,2436000,4435500,791,판매중
500865,HP 모니터 넥스트 521,모니터,HP,591000,973800,244,판매중
500866,엡손 소프트웨어 넥스트 726,소프트웨어,엡손,159000,257100,90,판매중
500867,레노버 저장장치 플러스 296,저장장치,레노버,1720000,2069500,120,판매중
500868,WD 데스크탑 플러스 575,데스크탑,WD,1487000,2682400,788,판매중
500869,Dell 키보드/마우스 에어 801,키보드/마우스,Dell,222000,296500,485,판매중
500870,캐논 모니터 라이트 391,모니터,캐논,181000,224000,214,판매중
500871,WD 네트워크장비 프로 650,네트워크장비,WD,1861000,2289600,180,판매중
500872,로지텍 노트북 플러스 838,노트북,로지텍,2114000,2708500,455,판매중
500873,ASUS 네트워크장비 라이트 335,네트워크장비,ASUS,819000,1411100,797,판매중
500874,LG 키보드/마우스 플러스 484,키보드/마우스,LG,976000,1675200,225,판매중
500875,로지텍 소프트웨어 에어 321,소프트웨어,로지텍,227000,413800,624,판매중
500876,레노버 프린터 플러스 747,프린터,레노버,563000,855900,367,판매중
500877,레노버 키보드/마우스 프로 387,키보드/마우스,레노버,526000,643000,139,판매중
500878,로지텍 소모품 라이트 325,소모품,로지텍,1718000,2267400,302,판매중
500879,애플 소프트웨어 플러스 188,소프트웨어,애플,2372000,4457200,421,판매중
500880,HP 소모품 넥스트 385,소모품,HP,2428000,3718300,14,판매중
500881,HP 키보드/마우스 플러스 705,키보드/마우스,HP,1345000,2022800,152,판매중
500882,ASUS 노트북 넥스트 851,노트북,ASUS,186000,228400,787,판매중
500883,씨게이트 프린터 울트라 563,프린터,씨게이트,1620000,2487400,507,판매중
500884,MS 액세서리 스마트 323,액세서리,MS,55000,92600,135,판매중
500885,캐논 키보드/마우스 맥스 265,키보드/마우스,캐논,376000,455300,720,판매중
500886,엡손 소프트웨어 넥스트 574,소프트웨어,엡손,2395000,2914900,790,판매중
500887,애플 프린터 프로 981,프린터,애플,1522000,2494200,642,판매중
500888,씨게이트 네트워크장비 맥스 814,네트워크장비,씨게이트,138000,194200,627,판매중
500889,MS 키보드/마우스 라이트 853,키보드/마우스,MS,336000,549100,56,판매중
500890,삼성 네트워크장비 넥스트 733,네트워크장비,삼성,459000,673800,41,판매중
500891,캐논 모니터 플러스 241,모니터,캐논,2293000,3882900,342,판매중
500892,캐논 데스크탑 플러스 871,데스크탑,캐논,1964000,3370500,762,판매중
500893,레노버 네트워크장비 스마트 383,네트워크장비,레노버,1100000,1707700,55,판매중
500894,로지텍 네트워크장비 울트라 581,네트워크장비,로지텍,1996000,3095800,726,판매중
500895,Dell 액세서리 울트라 292,액세서리,Dell,1856000,3033900,468,판매중
500896,애플 프린터 울트라 211,프린터,애플,1186000,2218700,168,판매중
500897,로지텍 모니터 프로 400,모니터,로지텍,621000,1125500,426,판매중
500898,애플 액세서리 넥스트 855,액세서리,애플,1946000,2807400,660,단종
500899,LG 키보드/마우스 플러스 954,키보드/마우스,LG,95000,171900,532,판매중
500900,WD 프린터 라이트 597,프린터,WD,1409000,2337500,607,판매중
500901,씨게이트 액세서리 에어 908,액세서리,씨게이트,1828000,2779600,313,판매중
500902,HP 저장장치 맥스 888,저장장치,HP,1988000,2903100,48,판매중
500903,로지텍 저장장치 에어 828,저장장치,로지텍,686000,1120200,548,판매중
500904,엡손 모니터 울트라 142,모니터,엡손,633000,831000,324,판매중
500905,Dell 소모품 프로 781,소모품,Dell,1519000,2018900,324,판매중
500906,레노버 모니터 에어 646,모니터,레노버,1841000,2904900,308,판매중
500907,ASUS 노트북 넥스트 427,노트북,ASUS,2050000,3562800,159,단종
500908,씨게이트 액세서리 맥스 585,액세서리,씨게이트,1361000,2249800,296,판매중
500909,캐논 소프트웨어 넥스트 446,소프트웨어,캐논,607000,1068100,705,판매중
500910,삼성 소모품 울트라 415,소모품,삼성,576000,964500,25,판매중
500911,로지텍 키보드/마우스 프로 722,키보드/마우스,로지텍,1468000,1856600,656,판매중
500912,HP 액세서리 울트라 651,액세서리,HP,1143000,1528100,456,판매중
500913,씨게이트 데스크탑 라이트 717,데스크탑,씨게이트,1620000,2164500,619,판매중
500914,캐논 노트북 스마트 478,노트북,캐논,1483000,2192300,395,판매중
500915,레노버 저장장치 넥스트 995,저장장치,레노버,1444000,2044200,574,판매중
500916,엡손 소모품 맥스 267,소모품,엡손,1707000,3008700,745,판매중
500917,엡손 프린터 울트라 247,프린터,엡손,1701000,2207300,212,판매중
500918,레노버 액세서리 스마트 190,액세서리,레노버,275000,509600,6,판매중
500919,ASUS 저장장치 에어 304,저장장치,ASUS,721000,1145700,190,판매중
500920,씨게이트 저장장치 맥스 954,저장장치,씨게이트,2014000,2476300,599,판매중
500921,엡손 액세서리 프로 257,액세서리,엡손,1903000,2582600,268,판매중
500922,LG 소모품 넥스트 804,소모품,LG,1183000,1765000,660,판매중
500923,MS 데스크탑 울트라 713,데스크탑,MS,1140000,1761400,763,판매중
500924,WD 소모품 넥스트 810,소모품,WD,1791000,3237800,122,판매중
500925,삼성 소프트웨어 프로 249,소프트웨어,삼성,1068000,1403300,327,판매중
500926,레노버 모니터 라이트 529,모니터,레노버,673000,832500,651,판매중
500927,삼성 네트워크장비 울트라 626,네트워크장비,삼성,1192000,1673700,198,판매중
500928,MS 모니터 에어 656,모니터,MS,392000,634700,330,판매중
500929,Dell 저장장치 라이트 943,저장장치,Dell,1489000,1886600,147,단종
500930,Dell 액세서리 스마트 448,액세서리,Dell,1532000,2673500,166,판매중
500931,씨게이트 모니터 울트라 527,모니터,씨게이트,910000,1621700,471,판매중
500932,애플 데스크탑 맥스 807,데스크탑,애플,76000,116700,371,판매중
500933,WD 소모품 라이트 276,소모품,WD,2147000,3723900,726,판매중
500934,HP 데스크탑 에어 804,데스크탑,HP,532000,957400,232,판매중
500935,애플 키보드/마우스 울트라 179,키보드/마우스,애플,326000,488100,19,판매중
500936,삼성 프린터 프로 580,프린터,삼성,809000,1031800,121,판매중
500937,LG 노트북 울트라 901,노트북,LG,1240000,2067400,126,판매중
500938,WD 키보드/마우스 라이트 129,키보드/마우스,WD,824000,1095300,92,판매중
500939,WD 저장장치 플러스 617,저장장치,WD,1429000,2067100,583,판매중
500940,MS 소프트웨어 플러스 388,소프트웨어,MS,62000,97300,175,판매중
500941,삼성 액세서리 넥스트 475,액세서리,삼성,409000,755400,714,판매중
500942,캐논 소모품 라이트 488,소모품,캐논,444000,589000,434,판매중
500943,ASUS 키보드/마우스 라이트 226,키보드/마우스,ASUS,467000,809300,477,판매중
500944,로지텍 모니터 프로 184,모니터,로지텍,1484000,2512800,335,판매중
500945,Dell 프린터 맥스 803,프린터,Dell,1876000,3039600,454,판매중
500946,Dell 프린터 울트라 961,프린터,Dell,1757000,2340500,487,판매중
500947,애플 네트워크장비 넥스트 788,네트워크장비,애플,57000,108200,107,판매중
500948,캐논 액세서리 스마트 510,액세서리,캐논,353000,453000,711,판매중
500949,엡손 데스크탑 플러스 446,데스크탑,엡손,696000,866700,205,판매중
500950,LG 프린터 넥스트 385,프린터,LG,958000,1711600,783,판매중
500951,WD 소프트웨어 스마트 464,소프트웨어,WD,1123000,1942100,487,판매중
500952,로지텍 프린터 넥스트 210,프린터,로지텍,2099000,2928500,125,판매중
500953,HP 소모품 프로 950,소모품,HP,556000,678700,69,판매중
500954,애플 노트북 라이트 256,노트북,애플,1572000,2551600,310,판매중
500955,MS 데스크탑 넥스트 911,데스크탑,MS,318000,528700,477,판매중
500956,로지텍 소모품 라이트 928,소모품,로지텍,2072000,2865900,553,판매중
500957,ASUS 노트북 라이트 973,노트북,ASUS,492000,722500,385,판매중
500958,삼성 노트북 맥스 823,노트북,삼성,729000,1158800,168,판매중
500959,Dell 모니터 울트라 682,모니터,Dell,1598000,2462800,691,판매중
500960,캐논 액세서리 넥스트 675,액세서리,캐논,2214000,3543600,160,판매중
500961,Dell 프린터 스마트 731,프린터,Dell,2031000,3277400,692,판매중
500962,레노버 저장장치 프로 231,저장장치,레노버,256000,312200,375,판매중
500963,삼성 소프트웨어 스마트 453,소프트웨어,삼성,1402000,2055800,365,판매중
500964,캐논 노트북 맥스 706,노트북,캐논,1005000,1380100,86,판매중
500965,Dell 데스크탑 프로 651,데스크탑,Dell,473000,679300,333,단종
500966,WD 프린터 맥스 120,프린터,WD,2113000,3868800,712,판매중
500967,레노버 노트북 라이트 686,노트북,레노버,1552000,2482000,100,판매중
500968,엡손 데스크탑 라이트 270,데스크탑,엡손,848000,1217000,629,판매중
500969,HP 프린터 울트라 960,프린터,HP,2040000,3355400,548,판매중
500970,삼성 저장장치 스마트 923,저장장치,삼성,1222000,2318500,231,판매중
500971,엡손 데스크탑 라이트 379,데스크탑,엡손,2373000,3004900,68,판매중
500972,로지텍 액세서리 울트라 767,액세서리,로지텍,1754000,2362300,309,판매중
500973,ASUS 저장장치 스마트 511,저장장치,ASUS,2216000,3145200,257,판매중
500974,캐논 소모품 프로 742,소모품,캐논,2247000,2980400,720,판매중
500975,WD 모니터 넥스트 374,모니터,WD,2049000,2764200,653,판매중
500976,MS 소프트웨어 프로 634,소프트웨어,MS,1781000,3302400,205,판매중
500977,HP 모니터 맥스 964,모니터,HP,621000,1069600,445,판매중
500978,캐논 데스크탑 맥스 943,데스크탑,캐논,838000,1501800,293,판매중
500979,캐논 저장장치 플러스 216,저장장치,캐논,2467000,3368100,153,판매중
500980,MS 키보드/마우스 스마트 532,키보드/마우스,MS,1276000,1945700,662,판매중
500981,애플 키보드/마우스 맥스 908,키보드/마우스,애플,1122000,1453500,284,판매중
500982,캐논 모니터 넥스트 901,모니터,캐논,177000,331800,20,단종
500983,레노버 데스크탑 울트라 516,데스크탑,레노버,2469000,3477700,372,판매중
500984,ASUS 데스크탑 울트라 634,데스크탑,ASUS,580000,791800,680,판매중
500985,Dell 액세서리 플러스 714,액세서리,Dell,2038000,3707500,125,판매중
500986,레노버 네트워크장비 플러스 533,네트워크장비,레노버,2398000,4115100,223,판매중
500987,HP 모니터 맥스 983,모니터,HP,1129000,1702100,603,단종
500988,레노버 액세서리 스마트 586,액세서리,레노버,467000,663800,699,판매중
500989,MS 저장장치 라이트 941,저장장치,MS,598000,869500,315,단종
500990,삼성 소프트웨어 플러스 359,소프트웨어,삼성,228000,383800,565,판매중
500991,MS 네트워크장비 플러스 978,네트워크장비,MS,504000,793500,453,판매중
500992,Dell 프린터 플러스 404,프린터,Dell,1237000,1562500,215,판매중
500993,로지텍 모니터 스마트 908,모니터,로지텍,1304000,2367500,34,판매중
500994,MS 데스크탑 스마트 961,데스크탑,MS,2018000,3087000,340,판매중
500995,애플 데스크탑 라이트 530,데스크탑,애플,1073000,1667900,616,판매중
500996,엡손 액세서리 프로 880,액세서리,엡손,1343000,2037700,53,판매중
500997,캐논 모니터 에어 103,모니터,캐논,1821000,3193500,410,판매중
500998,레노버 저장장치 에어 355,저장장치,레노버,2363000,2971600,528,판매중
500999,WD 모니터 라이트 562,모니터,WD,1685000,2956900,489,판매중
501000,Dell 모니터 라이트 918,모니터,Dell,715000,1202000,288,판매중
